journey_id,journey_date,train_number,train_type,priority_tier,station_code,station_sequence,distance_from_origin,distance_remaining,scheduled_arrival,scheduled_departure,actual_arrival,actual_departure,current_delay_min,section_occupancy_ratio,headway_km,weather_fog_index,is_junction_ahead,hour_of_day,day_of_week,month,is_weekend,observation_timestamp,target_remaining_time_to_destination,target_remaining_time_to_station,next_station_code,next_station_dist_km
JRN-20250101-12302-00025,2025-01-01,12302,Rajdhani,1,CNB,2,440.3,0.0,21:14,--:--,22:56,--:--,102.86,0.67,11.05,0.4,1,22,2,1,0,2025-01-01T22:56:51.630067,0.0,0.0,CNB,0.0
JRN-20250101-12004-00026,2025-01-01,12004,Shatabdi,2,NDLS,1,0.0,440.3,--:--,06:10,--:--,06:12,2.44,0.2,25.0,0.67,1,6,2,1,0,2025-01-01T06:12:26.676841,502.0,30.0,GZB,25.6
JRN-20250101-12004-00026,2025-01-01,12004,Shatabdi,2,GZB,2,25.6,414.7,06:30,06:30,06:42,06:42,12.44,0.32,5.46,0.67,1,6,2,1,0,2025-01-01T06:42:26.676841,472.0,116.0,ALJN,100.4
JRN-20250101-12004-00026,2025-01-01,12004,Shatabdi,2,ALJN,3,126.0,314.3,07:35,07:35,08:38,08:38,62.44,0.84,5.56,0.67,1,8,2,1,0,2025-01-01T08:38:26.676841,356.0,99.0,TDL,78.19999999999999
JRN-20250101-12004-00026,2025-01-01,12004,Shatabdi,2,TDL,4,204.2,236.1,08:27,08:27,10:17,10:17,109.44,0.93,15.42,0.67,1,10,2,1,0,2025-01-01T10:17:26.676841,257.0,124.0,ETW,92.80000000000001
JRN-20250101-12004-00026,2025-01-01,12004,Shatabdi,2,ETW,5,297.0,143.3,09:28,09:28,12:21,12:21,171.44,1.08,3.77,0.67,1,12,2,1,0,2025-01-01T12:21:26.676841,133.0,53.0,PHD,58.0
JRN-20250101-12004-00026,2025-01-01,12004,Shatabdi,2,PHD,6,355.0,85.3,10:05,10:05,13:14,13:14,189.44,0.45,18.06,0.67,0,13,2,1,0,2025-01-01T13:14:26.676841,80.0,80.0,CNB,85.30000000000001
JRN-20250101-12004-00026,2025-01-01,12004,Shatabdi,2,CNB,7,440.3,0.0,10:56,--:--,14:34,--:--,218.44,0.36,12.66,0.67,1,14,2,1,0,2025-01-01T14:34:26.676841,0.0,0.0,CNB,0.0
JRN-20250101-12566-00027,2025-01-01,12566,Superfast,3,NDLS,1,0.0,440.3,--:--,13:00,--:--,13:09,9.84,0.2,25.0,0.75,1,13,2,1,0,2025-01-01T13:09:50.401025,619.0,35.0,GZB,25.6
JRN-20250101-12566-00027,2025-01-01,12566,Superfast,3,GZB,2,25.6,414.7,13:26,13:26,13:44,13:44,17.84,0.13,22.72,0.75,1,13,2,1,0,2025-01-01T13:44:50.401025,584.0,136.0,ALJN,100.4
JRN-20250101-12566-00027,2025-01-01,12566,Superfast,3,ALJN,3,126.0,314.3,14:45,14:45,16:00,16:00,75.84,0.71,7.54,0.75,1,16,2,1,0,2025-01-01T16:00:50.401025,448.0,135.0,TDL,78.19999999999999
JRN-20250101-12566-00027,2025-01-01,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,18:15,18:15,146.84,0.81,2.69,0.75,1,18,2,1,0,2025-01-01T18:15:50.401025,313.0,313.0,CNB,236.10000000000002
JRN-20250101-12566-00027,2025-01-01,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,23:28,--:--,293.84,0.99,6.59,0.75,1,23,2,1,0,2025-01-01T23:28:50.401025,0.0,0.0,CNB,0.0
JRN-20250101-12418-00028,2025-01-01,12418,Superfast,3,NDLS,1,0.0,440.3,--:--,22:10,--:--,22:13,3.09,0.2,25.0,0.0,1,22,2,1,0,2025-01-01T22:13:05.498906,469.0,37.0,GZB,25.6
JRN-20250101-12418-00028,2025-01-01,12418,Superfast,3,GZB,2,25.6,414.7,22:36,22:36,22:50,22:50,14.09,0.47,4.85,0.0,1,22,2,1,0,2025-01-01T22:50:05.498906,432.0,142.0,ALJN,100.4
JRN-20250101-12418-00028,2025-01-01,12418,Superfast,3,ALJN,3,126.0,314.3,23:55,23:55,01:12,01:12,75.09,1.24,5.03,0.0,1,1,2,1,0,2025-01-02T01:12:05.498906,290.0,290.0,CNB,314.3
JRN-20250101-12418-00028,2025-01-01,12418,Superfast,3,CNB,4,440.3,0.0,03:37,--:--,06:02,--:--,145.09,0.85,7.41,0.0,1,6,2,1,0,2025-01-02T06:02:05.498906,0.0,0.0,CNB,0.0
JRN-20250101-14218-00029,2025-01-01,14218,Express,4,NDLS,1,0.0,440.3,--:--,21:30,--:--,21:32,2.5,0.2,25.0,0.0,1,21,2,1,0,2025-01-01T21:32:30.020750,493.0,73.0,GZB,25.6
JRN-20250101-14218-00029,2025-01-01,14218,Express,4,GZB,2,25.6,414.7,21:56,21:56,22:45,22:45,49.5,0.74,2.65,0.0,1,22,2,1,0,2025-01-01T22:45:30.020750,420.0,86.0,ALJN,100.4
JRN-20250101-14218-00029,2025-01-01,14218,Express,4,ALJN,3,126.0,314.3,23:15,23:15,00:11,00:11,56.5,0.19,13.68,0.0,1,0,2,1,0,2025-01-02T00:11:30.020750,334.0,24.0,HRS,31.0
JRN-20250101-14218-00029,2025-01-01,14218,Express,4,HRS,4,157.0,283.3,23:39,23:39,00:35,00:35,55.5,0.19,14.65,0.0,0,0,2,1,0,2025-01-02T00:35:30.020750,310.0,57.0,TDL,47.19999999999999
JRN-20250101-14218-00029,2025-01-01,14218,Express,4,TDL,5,204.2,236.1,00:20,00:20,01:32,01:32,72.5,0.1,3.01,0.0,1,1,2,1,0,2025-01-02T01:32:30.020750,253.0,32.0,SKB,39.80000000000001
JRN-20250101-14218-00029,2025-01-01,14218,Express,4,SKB,6,244.0,196.3,00:50,00:50,02:04,02:04,74.5,0.4,12.53,0.0,0,2,2,1,0,2025-01-02T02:04:30.020750,221.0,84.0,ETW,53.0
JRN-20250101-14218-00029,2025-01-01,14218,Express,4,ETW,7,297.0,143.3,01:35,01:35,03:28,03:28,113.5,0.42,2.19,0.0,1,3,2,1,0,2025-01-02T03:28:30.020750,137.0,51.0,PHD,58.0
JRN-20250101-14218-00029,2025-01-01,14218,Express,4,PHD,8,355.0,85.3,02:18,02:18,04:19,04:19,121.5,0.74,12.73,0.0,0,4,2,1,0,2025-01-02T04:19:30.020750,86.0,40.0,RURA,41.0
JRN-20250101-14218-00029,2025-01-01,14218,Express,4,RURA,9,396.0,44.3,02:49,02:49,04:59,04:59,130.5,0.86,21.6,0.0,0,4,2,1,0,2025-01-02T04:59:30.020750,46.0,46.0,CNB,44.30000000000001
JRN-20250101-14218-00029,2025-01-01,14218,Express,4,CNB,10,440.3,0.0,03:20,--:--,05:45,--:--,145.5,0.44,9.23,0.0,1,5,2,1,0,2025-01-02T05:45:30.020750,0.0,0.0,CNB,0.0
JRN-20250101-12876-00030,2025-01-01,12876,Superfast,3,NDLS,1,0.0,440.3,--:--,07:30,--:--,07:31,1.12,0.2,25.0,0.0,1,7,2,1,0,2025-01-01T07:31:07.237026,532.0,31.0,GZB,25.6
JRN-20250101-12876-00030,2025-01-01,12876,Superfast,3,GZB,2,25.6,414.7,07:56,07:56,08:02,08:02,6.12,0.1,4.34,0.0,1,8,2,1,0,2025-01-01T08:02:07.237026,501.0,101.0,ALJN,100.4
JRN-20250101-12876-00030,2025-01-01,12876,Superfast,3,ALJN,3,126.0,314.3,09:15,09:15,09:43,09:43,28.12,0.61,8.22,0.0,1,9,2,1,0,2025-01-01T09:43:07.237026,400.0,129.0,TDL,78.19999999999999
JRN-20250101-12876-00030,2025-01-01,12876,Superfast,3,TDL,4,204.2,236.1,10:18,10:18,11:52,11:52,94.12,1.02,1.37,0.0,1,11,2,1,0,2025-01-01T11:52:07.237026,271.0,116.0,ETW,92.80000000000001
JRN-20250101-12876-00030,2025-01-01,12876,Superfast,3,ETW,5,297.0,143.3,11:32,11:32,13:48,13:48,136.12,0.48,1.3,0.0,1,13,2,1,0,2025-01-01T13:48:07.237026,155.0,155.0,CNB,143.3
JRN-20250101-12876-00030,2025-01-01,12876,Superfast,3,CNB,6,440.3,0.0,13:13,--:--,16:23,--:--,190.12,0.99,6.08,0.0,1,16,2,1,0,2025-01-01T16:23:07.237026,0.0,0.0,CNB,0.0
JRN-20250101-12398-00031,2025-01-01,12398,Superfast,3,NDLS,1,0.0,440.3,--:--,12:50,--:--,12:52,2.83,0.2,25.0,0.0,1,12,2,1,0,2025-01-01T12:52:49.866480,361.0,128.0,ALJN,126.0
JRN-20250101-12398-00031,2025-01-01,12398,Superfast,3,ALJN,2,126.0,314.3,14:27,14:27,15:00,15:00,32.83,0.37,1.98,0.0,1,15,2,1,0,2025-01-01T15:00:49.866480,233.0,233.0,CNB,314.3
JRN-20250101-12398-00031,2025-01-01,12398,Superfast,3,CNB,3,440.3,0.0,18:09,--:--,18:53,--:--,44.83,0.27,4.37,0.0,1,18,2,1,0,2025-01-01T18:53:49.866480,0.0,0.0,CNB,0.0
JRN-20250101-12461-00032,2025-01-01,12461,Superfast,3,NDLS,1,0.0,440.3,--:--,21:15,--:--,21:23,8.9,0.2,25.0,0.0,1,21,2,1,0,2025-01-01T21:23:53.799554,497.0,32.0,GZB,25.6
JRN-20250101-12461-00032,2025-01-01,12461,Superfast,3,GZB,2,25.6,414.7,21:41,21:41,21:55,21:55,14.9,0.23,9.34,0.0,1,21,2,1,0,2025-01-01T21:55:53.799554,465.0,105.0,ALJN,100.4
JRN-20250101-12461-00032,2025-01-01,12461,Superfast,3,ALJN,3,126.0,314.3,23:00,23:00,23:40,23:40,40.9,0.22,1.9,0.0,1,23,2,1,0,2025-01-01T23:40:53.799554,360.0,114.0,TDL,78.19999999999999
JRN-20250101-12461-00032,2025-01-01,12461,Superfast,3,TDL,4,204.2,236.1,00:03,00:03,01:34,01:34,91.9,1.2,15.66,0.0,1,1,2,1,0,2025-01-02T01:34:53.799554,246.0,246.0,CNB,236.10000000000002
JRN-20250101-12461-00032,2025-01-01,12461,Superfast,3,CNB,5,440.3,0.0,02:50,--:--,05:40,--:--,170.9,0.92,2.52,0.0,1,5,2,1,0,2025-01-02T05:40:53.799554,0.0,0.0,CNB,0.0
JRN-20250101-54308-00033,2025-01-01,54308,Passenger,5,NDLS,1,0.0,126.0,--:--,05:45,--:--,06:13,28.0,0.2,25.0,0.0,1,6,2,1,0,2025-01-01T06:13:00.294392,164.0,38.0,GZB,25.6
JRN-20250101-54308-00033,2025-01-01,54308,Passenger,5,GZB,2,25.6,100.4,06:11,06:11,06:51,06:51,39.0,0.24,13.06,0.0,1,6,2,1,0,2025-01-01T06:51:00.294392,126.0,126.0,ALJN,100.4
JRN-20250101-54308-00033,2025-01-01,54308,Passenger,5,ALJN,3,126.0,0.0,07:22,--:--,08:57,--:--,95.0,0.65,3.45,0.0,1,8,2,1,0,2025-01-01T08:57:00.294392,0.0,0.0,ALJN,0.0
JRN-20250101-64582-00034,2025-01-01,64582,MEMU,5,TDL,1,0.0,236.1,--:--,06:15,--:--,06:15,0.0,0.2,25.0,0.0,1,6,2,1,0,2025-01-01T06:15:00,270.0,33.0,SKB,39.8
JRN-20250101-64582-00034,2025-01-01,64582,MEMU,5,SKB,2,39.8,196.3,06:45,06:45,06:48,06:48,3.0,0.49,27.18,0.0,0,6,2,1,0,2025-01-01T06:48:00,237.0,90.0,ETW,53.0
JRN-20250101-64582-00034,2025-01-01,64582,MEMU,5,ETW,3,92.8,143.3,07:30,07:30,08:18,08:18,48.0,0.82,17.09,0.0,1,8,2,1,0,2025-01-01T08:18:00,147.0,47.0,PHD,58.000000000000014
JRN-20250101-64582-00034,2025-01-01,64582,MEMU,5,PHD,4,150.8,85.3,08:13,08:13,09:05,09:05,52.0,0.49,4.94,0.0,0,9,2,1,0,2025-01-01T09:05:00,100.0,50.0,RURA,41.0
JRN-20250101-64582-00034,2025-01-01,64582,MEMU,5,RURA,5,191.8,44.3,08:44,08:44,09:55,09:55,70.0,1.11,10.05,0.0,0,9,2,1,0,2025-01-01T09:55:00,50.0,50.0,CNB,44.29999999999998
JRN-20250101-64582-00034,2025-01-01,64582,MEMU,5,CNB,6,236.1,0.0,09:15,--:--,10:45,--:--,90.0,0.38,30.0,0.0,1,10,2,1,0,2025-01-01T10:45:00,0.0,0.0,CNB,0.0
JRN-20250101-64102-00035,2025-01-01,64102,Suburban,5,NDLS,1,0.0,25.6,--:--,08:00,--:--,08:03,3.14,0.2,25.0,0.0,1,8,2,1,0,2025-01-01T08:03:08.429402,28.0,28.0,GZB,25.6
JRN-20250101-64102-00035,2025-01-01,64102,Suburban,5,GZB,2,25.6,0.0,08:18,--:--,08:31,--:--,13.14,0.24,14.36,0.0,1,8,2,1,0,2025-01-01T08:31:08.429402,0.0,0.0,GZB,0.0
JRN-20250101-22436-00036,2025-01-01,22436,Vande Bharat,1,NDLS,1,0.0,440.3,--:--,06:00,--:--,06:03,3.41,0.2,25.0,0.0,1,6,2,1,0,2025-01-01T06:03:24.530516,301.0,301.0,CNB,440.3
JRN-20250101-22436-00036,2025-01-01,22436,Vande Bharat,1,CNB,2,440.3,0.0,10:24,--:--,11:04,--:--,40.41,0.99,5.14,0.0,1,11,2,1,0,2025-01-01T11:04:24.530516,0.0,0.0,CNB,0.0
JRN-20250101-12302-00037,2025-01-01,12302,Rajdhani,1,NDLS,1,0.0,440.3,--:--,16:50,--:--,16:50,0.66,0.2,25.0,0.0,1,16,2,1,0,2025-01-01T16:50:39.636700,287.0,287.0,CNB,440.3
JRN-20250101-12302-00037,2025-01-01,12302,Rajdhani,1,CNB,2,440.3,0.0,21:14,--:--,21:37,--:--,23.66,0.73,3.42,0.0,1,21,2,1,0,2025-01-01T21:37:39.636700,0.0,0.0,CNB,0.0
JRN-20250101-12004-00038,2025-01-01,12004,Shatabdi,2,NDLS,1,0.0,440.3,--:--,06:10,--:--,06:37,27.95,0.2,25.0,0.0,1,6,2,1,0,2025-01-01T06:37:56.973752,392.0,39.0,GZB,25.6
JRN-20250101-12004-00038,2025-01-01,12004,Shatabdi,2,GZB,2,25.6,414.7,06:30,06:30,07:16,07:16,44.95,0.82,9.75,0.0,1,7,2,1,0,2025-01-01T07:16:56.973752,353.0,67.0,ALJN,100.4
JRN-20250101-12004-00038,2025-01-01,12004,Shatabdi,2,ALJN,3,126.0,314.3,07:35,07:35,08:23,08:23,47.95,0.16,3.06,0.0,1,8,2,1,0,2025-01-01T08:23:56.973752,286.0,77.0,TDL,78.19999999999999
JRN-20250101-12004-00038,2025-01-01,12004,Shatabdi,2,TDL,4,204.2,236.1,08:27,08:27,09:40,09:40,73.95,0.98,16.43,0.0,1,9,2,1,0,2025-01-01T09:40:56.973752,209.0,82.0,ETW,92.80000000000001
JRN-20250101-12004-00038,2025-01-01,12004,Shatabdi,2,ETW,5,297.0,143.3,09:28,09:28,11:02,11:02,94.95,0.85,20.09,0.0,1,11,2,1,0,2025-01-01T11:02:56.973752,127.0,45.0,PHD,58.0
JRN-20250101-12004-00038,2025-01-01,12004,Shatabdi,2,PHD,6,355.0,85.3,10:05,10:05,11:47,11:47,102.95,0.54,2.02,0.0,0,11,2,1,0,2025-01-01T11:47:56.973752,82.0,82.0,CNB,85.30000000000001
JRN-20250101-12004-00038,2025-01-01,12004,Shatabdi,2,CNB,7,440.3,0.0,10:56,--:--,13:09,--:--,133.95,0.96,3.44,0.0,1,13,2,1,0,2025-01-01T13:09:56.973752,0.0,0.0,CNB,0.0
JRN-20250101-12566-00039,2025-01-01,12566,Superfast,3,NDLS,1,0.0,440.3,--:--,13:00,--:--,13:17,17.05,0.2,25.0,0.0,1,13,2,1,0,2025-01-01T13:17:03.119174,441.0,32.0,GZB,25.6
JRN-20250101-12566-00039,2025-01-01,12566,Superfast,3,GZB,2,25.6,414.7,13:26,13:26,13:49,13:49,22.05,0.25,5.05,0.0,1,13,2,1,0,2025-01-01T13:49:03.119174,409.0,117.0,ALJN,100.4
JRN-20250101-12566-00039,2025-01-01,12566,Superfast,3,ALJN,3,126.0,314.3,14:45,14:45,15:46,15:46,61.05,0.89,18.31,0.0,1,15,2,1,0,2025-01-01T15:46:03.119174,292.0,81.0,TDL,78.19999999999999
JRN-20250101-12566-00039,2025-01-01,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,17:07,17:07,79.05,0.51,13.77,0.0,1,17,2,1,0,2025-01-01T17:07:03.119174,211.0,211.0,CNB,236.10000000000002
JRN-20250101-12566-00039,2025-01-01,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,20:38,--:--,123.05,0.73,17.26,0.0,1,20,2,1,0,2025-01-01T20:38:03.119174,0.0,0.0,CNB,0.0
JRN-20250101-12418-00040,2025-01-01,12418,Superfast,3,NDLS,1,0.0,440.3,--:--,22:10,--:--,22:15,5.08,0.2,25.0,0.0,1,22,2,1,0,2025-01-01T22:15:04.917183,410.0,44.0,GZB,25.6
JRN-20250101-12418-00040,2025-01-01,12418,Superfast,3,GZB,2,25.6,414.7,22:36,22:36,22:59,22:59,23.08,0.58,10.25,0.0,1,22,2,1,0,2025-01-01T22:59:04.917183,366.0,106.0,ALJN,100.4
JRN-20250101-12418-00040,2025-01-01,12418,Superfast,3,ALJN,3,126.0,314.3,23:55,23:55,00:45,00:45,50.08,0.7,4.97,0.0,1,0,2,1,0,2025-01-02T00:45:04.917183,260.0,260.0,CNB,314.3
JRN-20250101-12418-00040,2025-01-01,12418,Superfast,3,CNB,4,440.3,0.0,03:37,--:--,05:05,--:--,88.08,0.39,1.83,0.0,1,5,2,1,0,2025-01-02T05:05:04.917183,0.0,0.0,CNB,0.0
JRN-20250101-14218-00041,2025-01-01,14218,Express,4,NDLS,1,0.0,440.3,--:--,21:30,--:--,21:30,0.0,0.2,25.0,0.73,1,21,2,1,0,2025-01-01T21:30:00,663.0,102.0,GZB,25.6
JRN-20250101-14218-00041,2025-01-01,14218,Express,4,GZB,2,25.6,414.7,21:56,21:56,23:12,23:12,74.0,0.89,1.42,0.73,1,23,2,1,0,2025-01-01T23:12:00,561.0,138.0,ALJN,100.4
JRN-20250101-14218-00041,2025-01-01,14218,Express,4,ALJN,3,126.0,314.3,23:15,23:15,01:30,01:30,135.0,0.61,6.6,0.73,1,1,2,1,0,2025-01-02T01:30:00,423.0,33.0,HRS,31.0
JRN-20250101-14218-00041,2025-01-01,14218,Express,4,HRS,4,157.0,283.3,23:39,23:39,02:03,02:03,144.0,0.2,10.77,0.73,0,2,2,1,0,2025-01-02T02:03:00,390.0,74.0,TDL,47.19999999999999
JRN-20250101-14218-00041,2025-01-01,14218,Express,4,TDL,5,204.2,236.1,00:20,00:20,03:17,03:17,177.0,0.4,4.08,0.73,1,3,2,1,0,2025-01-02T03:17:00,316.0,45.0,SKB,39.80000000000001
JRN-20250101-14218-00041,2025-01-01,14218,Express,4,SKB,6,244.0,196.3,00:50,00:50,04:02,04:02,192.0,0.41,10.69,0.73,0,4,2,1,0,2025-01-02T04:02:00,271.0,89.0,ETW,53.0
JRN-20250101-14218-00041,2025-01-01,14218,Express,4,ETW,7,297.0,143.3,01:35,01:35,05:31,05:31,236.0,0.67,14.69,0.73,1,5,2,1,0,2025-01-02T05:31:00,182.0,65.0,PHD,58.0
JRN-20250101-14218-00041,2025-01-01,14218,Express,4,PHD,8,355.0,85.3,02:18,02:18,06:36,06:36,258.0,0.46,24.03,0.73,0,6,2,1,0,2025-01-02T06:36:00,117.0,44.0,RURA,41.0
JRN-20250101-14218-00041,2025-01-01,14218,Express,4,RURA,9,396.0,44.3,02:49,02:49,07:20,07:20,271.0,0.28,6.26,0.73,0,7,2,1,0,2025-01-02T07:20:00,73.0,73.0,CNB,44.30000000000001
JRN-20250101-14218-00041,2025-01-01,14218,Express,4,CNB,10,440.3,0.0,03:20,--:--,08:33,--:--,313.0,0.73,4.54,0.73,1,8,2,1,0,2025-01-02T08:33:00,0.0,0.0,CNB,0.0
JRN-20250101-12876-00042,2025-01-01,12876,Superfast,3,NDLS,1,0.0,440.3,--:--,07:30,--:--,07:32,2.98,0.2,25.0,0.35,1,7,2,1,0,2025-01-01T07:32:59.035498,531.0,57.0,GZB,25.6
JRN-20250101-12876-00042,2025-01-01,12876,Superfast,3,GZB,2,25.6,414.7,07:56,07:56,08:29,08:29,33.98,0.93,18.9,0.35,1,8,2,1,0,2025-01-01T08:29:59.035498,474.0,99.0,ALJN,100.4
JRN-20250101-12876-00042,2025-01-01,12876,Superfast,3,ALJN,3,126.0,314.3,09:15,09:15,10:08,10:08,53.98,0.22,8.58,0.35,1,10,2,1,0,2025-01-01T10:08:59.035498,375.0,102.0,TDL,78.19999999999999
JRN-20250101-12876-00042,2025-01-01,12876,Superfast,3,TDL,4,204.2,236.1,10:18,10:18,11:50,11:50,92.98,0.79,11.73,0.35,1,11,2,1,0,2025-01-01T11:50:59.035498,273.0,134.0,ETW,92.80000000000001
JRN-20250101-12876-00042,2025-01-01,12876,Superfast,3,ETW,5,297.0,143.3,11:32,11:32,14:04,14:04,150.98,0.62,1.49,0.35,1,14,2,1,0,2025-01-01T14:04:59.035498,139.0,139.0,CNB,143.3
JRN-20250101-12876-00042,2025-01-01,12876,Superfast,3,CNB,6,440.3,0.0,13:13,--:--,16:23,--:--,190.98,0.46,16.38,0.35,1,16,2,1,0,2025-01-01T16:23:59.035498,0.0,0.0,CNB,0.0
JRN-20250101-12398-00043,2025-01-01,12398,Superfast,3,NDLS,1,0.0,440.3,--:--,12:50,--:--,13:10,20.52,0.2,25.0,0.36,1,13,2,1,0,2025-01-01T13:10:31.230191,436.0,150.0,ALJN,126.0
JRN-20250101-12398-00043,2025-01-01,12398,Superfast,3,ALJN,2,126.0,314.3,14:27,14:27,15:40,15:40,73.52,0.8,7.93,0.36,1,15,2,1,0,2025-01-01T15:40:31.230191,286.0,286.0,CNB,314.3
JRN-20250101-12398-00043,2025-01-01,12398,Superfast,3,CNB,3,440.3,0.0,18:09,--:--,20:26,--:--,137.52,0.36,7.41,0.36,1,20,2,1,0,2025-01-01T20:26:31.230191,0.0,0.0,CNB,0.0
JRN-20250101-12461-00044,2025-01-01,12461,Superfast,3,NDLS,1,0.0,440.3,--:--,21:15,--:--,22:09,54.09,0.2,25.0,0.46,1,22,2,1,0,2025-01-01T22:09:05.178739,546.0,79.0,GZB,25.6
JRN-20250101-12461-00044,2025-01-01,12461,Superfast,3,GZB,2,25.6,414.7,21:41,21:41,23:28,23:28,106.09,0.92,1.87,0.46,1,23,2,1,0,2025-01-01T23:28:05.178739,467.0,122.0,ALJN,100.4
JRN-20250101-12461-00044,2025-01-01,12461,Superfast,3,ALJN,3,126.0,314.3,23:00,23:00,01:30,01:30,150.09,0.61,5.37,0.46,1,1,2,1,0,2025-01-02T01:30:05.178739,345.0,110.0,TDL,78.19999999999999
JRN-20250101-12461-00044,2025-01-01,12461,Superfast,3,TDL,4,204.2,236.1,00:03,00:03,03:20,03:20,197.09,0.81,21.99,0.46,1,3,2,1,0,2025-01-02T03:20:05.178739,235.0,235.0,CNB,236.10000000000002
JRN-20250101-12461-00044,2025-01-01,12461,Superfast,3,CNB,5,440.3,0.0,02:50,--:--,07:15,--:--,265.09,0.21,2.47,0.46,1,7,2,1,0,2025-01-02T07:15:05.178739,0.0,0.0,CNB,0.0
JRN-20250102-54308-00045,2025-01-02,54308,Passenger,5,NDLS,1,0.0,126.0,--:--,05:45,--:--,06:06,21.97,0.2,25.0,0.8,1,6,3,1,0,2025-01-02T06:06:58.351924,174.0,55.0,GZB,25.6
JRN-20250102-54308-00045,2025-01-02,54308,Passenger,5,GZB,2,25.6,100.4,06:11,06:11,07:01,07:01,50.97,0.53,18.54,0.8,1,7,3,1,0,2025-01-02T07:01:58.351924,119.0,119.0,ALJN,100.4
JRN-20250102-54308-00045,2025-01-02,54308,Passenger,5,ALJN,3,126.0,0.0,07:22,--:--,09:00,--:--,98.97,0.33,9.29,0.8,1,9,3,1,0,2025-01-02T09:00:58.351924,0.0,0.0,ALJN,0.0
JRN-20250102-64582-00046,2025-01-02,64582,MEMU,5,TDL,1,0.0,236.1,--:--,06:15,--:--,06:15,0.99,0.2,25.0,0.98,1,6,3,1,0,2025-01-02T06:15:59.151528,410.0,45.0,SKB,39.8
JRN-20250102-64582-00046,2025-01-02,64582,MEMU,5,SKB,2,39.8,196.3,06:45,06:45,07:00,07:00,15.99,0.15,30.0,0.98,0,7,3,1,0,2025-01-02T07:00:59.151528,365.0,86.0,ETW,53.0
JRN-20250102-64582-00046,2025-01-02,64582,MEMU,5,ETW,3,92.8,143.3,07:30,07:30,08:26,08:26,56.99,0.45,17.09,0.98,1,8,3,1,0,2025-01-02T08:26:59.151528,279.0,114.0,PHD,58.000000000000014
JRN-20250102-64582-00046,2025-01-02,64582,MEMU,5,PHD,4,150.8,85.3,08:13,08:13,10:20,10:20,126.99,0.61,1.54,0.98,0,10,3,1,0,2025-01-02T10:20:59.151528,165.0,56.0,RURA,41.0
JRN-20250102-64582-00046,2025-01-02,64582,MEMU,5,RURA,5,191.8,44.3,08:44,08:44,11:16,11:16,152.99,0.74,19.44,0.98,0,11,3,1,0,2025-01-02T11:16:59.151528,109.0,109.0,CNB,44.29999999999998
JRN-20250102-64582-00046,2025-01-02,64582,MEMU,5,CNB,6,236.1,0.0,09:15,--:--,13:05,--:--,230.99,0.48,1.56,0.98,1,13,3,1,0,2025-01-02T13:05:59.151528,0.0,0.0,CNB,0.0
JRN-20250102-64102-00047,2025-01-02,64102,Suburban,5,NDLS,1,0.0,25.6,--:--,08:00,--:--,08:04,4.02,0.2,25.0,0.39,1,8,3,1,0,2025-01-02T08:04:01.105949,66.0,66.0,GZB,25.6
JRN-20250102-64102-00047,2025-01-02,64102,Suburban,5,GZB,2,25.6,0.0,08:18,--:--,09:10,--:--,52.02,0.41,2.65,0.39,1,9,3,1,0,2025-01-02T09:10:01.105949,0.0,0.0,GZB,0.0
JRN-20250102-22436-00048,2025-01-02,22436,Vande Bharat,1,NDLS,1,0.0,440.3,--:--,06:00,--:--,06:04,4.06,0.2,25.0,0.0,1,6,3,1,0,2025-01-02T06:04:03.895361,277.0,277.0,CNB,440.3
JRN-20250102-22436-00048,2025-01-02,22436,Vande Bharat,1,CNB,2,440.3,0.0,10:24,--:--,10:41,--:--,17.06,0.31,1.47,0.0,1,10,3,1,0,2025-01-02T10:41:03.895361,0.0,0.0,CNB,0.0
JRN-20250102-12302-00049,2025-01-02,12302,Rajdhani,1,NDLS,1,0.0,440.3,--:--,16:50,--:--,16:51,1.68,0.2,25.0,0.0,1,16,3,1,0,2025-01-02T16:51:40.840853,273.0,273.0,CNB,440.3
JRN-20250102-12302-00049,2025-01-02,12302,Rajdhani,1,CNB,2,440.3,0.0,21:14,--:--,21:24,--:--,10.68,0.22,2.09,0.0,1,21,3,1,0,2025-01-02T21:24:40.840853,0.0,0.0,CNB,0.0
JRN-20250102-12004-00050,2025-01-02,12004,Shatabdi,2,NDLS,1,0.0,440.3,--:--,06:10,--:--,06:28,18.26,0.2,25.0,0.0,1,6,3,1,0,2025-01-02T06:28:15.618973,342.0,38.0,GZB,25.6
JRN-20250102-12004-00050,2025-01-02,12004,Shatabdi,2,GZB,2,25.6,414.7,06:30,06:30,07:06,07:06,34.26,0.79,11.55,0.0,1,7,3,1,0,2025-01-02T07:06:15.618973,304.0,80.0,ALJN,100.4
JRN-20250102-12004-00050,2025-01-02,12004,Shatabdi,2,ALJN,3,126.0,314.3,07:35,07:35,08:26,08:26,51.26,0.62,11.73,0.0,1,8,3,1,0,2025-01-02T08:26:15.618973,224.0,52.0,TDL,78.19999999999999
